region;municipality;settlement;latitude;longitude;fullOfficeName
Сахалинская область;Анивский городской округ;Анива;46.7130555555556;142.526666666667;Сахалинская область, Анивский городской округ, г. Анива
Сахалинская область;Корсаковский городской округ;Корсаков;46.633888888888904;142.780277777778;Сахалинская область, Корсаковский городской округ, г. Корсаков
Сахалинская область;Курильский городской округ;Курильск;45.2252777777778;147.883888888889;Сахалинская область, Курильский городской округ, г. Курильск
Сахалинская область;Макаровский городской округ;Макаров;48.625;142.778888888889;Сахалинская область, Макаровский городской округ, г. Макаров
Сахалинская область;Невельский городской округ;Невельск;46.65277777777779;141.863055555556;Сахалинская область, Невельский городской округ, г. Невельск
Сахалинская область;Поронайский городской округ;Поронайск;49.220277777777795;143.089444444444;Сахалинская область, Поронайский городской округ, г. Поронайск
Сахалинская область;Северо-Курильский городской округ;Северо-Курильск;50.6763888888889;156.124166666667;Сахалинская область, Северо-Курильский городской округ, г. Северо-Курильск
Сахалинская область;Томаринский городской округ;Томари;47.762222222222206;142.061666666667;Сахалинская область, Томаринский городской округ, г. Томари
Сахалинская область;Углегорский городской округ;Углегорск;49.0816666666667;142.069166666667;Сахалинская область, Углегорский городской округ, г. Углегорск
Сахалинская область;Холмский городской округ;Холмск;47.0408333333333;142.041666666667;Сахалинская область, Холмский городской округ, г. Холмск
Сахалинская область;городской округ Александровск-Сахалинский район;Александровск-Сахалинский;50.894444444444396;142.159444444444;Сахалинская область, городской округ Александровск-Сахалинский район, г. Александровск-Сахалинский
Сахалинская область;городской округ Город Южно-Сахалинск;Южно-Сахалинск;46.9591666666667;142.738055555556;Сахалинская область, городской округ Город Южно-Сахалинск, г. Южно-Сахалинск
Сахалинская область;городской округ Долинский;Долинск;47.326111111111096;142.793333333333;Сахалинская область, городской округ Долинский, г. Долинск
Сахалинская область;городской округ Охинский;Оха;53.5844444444444;142.947222222222;Сахалинская область, городской округ Охинский, г. Оха
Свердловская область;Арамильский городской округ;Арамиль;56.6944444444444;60.8444444444444;Свердловская область, Арамильский городской округ, г. Арамиль
Свердловская область;Артёмовский городской округ;Артемовский;57.3383333333333;61.89472222222221;Свердловская область, Артёмовский городской округ, г. Артемовский
Свердловская область;Асбестовский городской округ;Асбест;57.026944444444396;61.4594444444444;Свердловская область, Асбестовский городской округ, г. Асбест
Свердловская область;Берёзовский городской округ;Березовский;56.90972222222221;60.8180555555556;Свердловская область, Берёзовский городской округ, г. Березовский
Свердловская область;Верхнесалдинский городской округ;Верхняя Салда;58.046666666666695;60.5561111111111;Свердловская область, Верхнесалдинский городской округ, г. Верхняя Салда
Свердловская область;Волчанский городской округ;Волчанск;59.935;60.0797222222222;Свердловская область, Волчанский городской округ, г. Волчанск
Свердловская область;Ивдельский городской округ;Ивдель;60.6944444444444;60.4244444444444;Свердловская область, Ивдельский городской округ, г. Ивдель
Свердловская область;Ирбитское муниципальное образование;Ирбит;57.6838888888889;63.057777777777794;Свердловская область, Ирбитское муниципальное образование, г. Ирбит
Свердловская область;Камышловский городской округ;Камышлов;56.8466666666667;62.7119444444444;Свердловская область, Камышловский городской округ, г. Камышлов
Свердловская область;Качканарский городской округ;Качканар;58.705;59.483888888888906;Свердловская область, Качканарский городской округ, г. Качканар
Свердловская область;Кировградский городской округ;Кировград;57.4325;60.0627777777778;Свердловская область, Кировградский городской округ, г. Кировград
Свердловская область;Кушвинский городской округ;Кушва;58.2825;59.764722222222204;Свердловская область, Кушвинский городской округ, г. Кушва
Свердловская область;Муниципальное образование город Алапаевск;Алапаевск;57.8475;61.6694444444444;Свердловская область, Муниципальное образование город Алапаевск, г. Алапаевск
Свердловская область;Невьянский городской округ;Невьянск;57.491111111111096;60.2183333333333;Свердловская область, Невьянский городской округ, г. Невьянск
Свердловская область;Нижнесергинский муниципальный район;Михайловск;56.4369444444444;59.1138888888889;Свердловская область, Нижнесергинский муниципальный район, г. Михайловск
Свердловская область;Нижнесергинский муниципальный район;Нижние Серги;56.6544444444444;59.2952777777778;Свердловская область, Нижнесергинский муниципальный район, г. Нижние Серги
Свердловская область;Нижнетуринский городской округ;Нижняя Тура;58.631111111111096;59.8522222222222;Свердловская область, Нижнетуринский городской округ, г. Нижняя Тура
Свердловская область;Новолялинский городской округ;Новая Ляля;59.053888888888906;60.5944444444444;Свердловская область, Новолялинский городской округ, г. Новая Ляля
Свердловская область;Новоуральский городской округ;Новоуральск;57.247222222222206;60.0955555555556;Свердловская область, Новоуральский городской округ, г. Новоуральск
Свердловская область;Полевской городской округ;Полевской;56.4958333333333;60.2366666666667;Свердловская область, Полевской городской округ, г. Полевской
Свердловская область;Режевской городской округ;Реж;57.3716666666667;61.383333333333304;Свердловская область, Режевской городской округ, г. Реж
Свердловская область;Североуральский городской округ;Североуральск;60.1533333333333;59.9525;Свердловская область, Североуральский городской округ, г. Североуральск
Свердловская область;Серовский городской округ;Серов;59.60527777777779;60.5736111111111;Свердловская область, Серовский городской округ, г. Серов
Свердловская область;Сысертский городской округ;Сысерть;56.5005555555556;60.8188888888889;Свердловская область, Сысертский городской округ, г. Сысерть
Свердловская область;Тавдинский городской округ;Тавда;58.0433333333333;65.2741666666667;Свердловская область, Тавдинский городской округ, г. Тавда
Свердловская область;Талицкий городской округ;Талица;57.012222222222206;63.732222222222205;Свердловская область, Талицкий городской округ, г. Талица
Свердловская область;Туринский городской округ;Туринск;58.0394444444444;63.6980555555556;Свердловская область, Туринский городской округ, г. Туринск
Свердловская область;город Каменск-Уральский;Каменск-Уральский;56.413888888888906;61.9188888888889;Свердловская область, город Каменск-Уральский, г. Каменск-Уральский
Свердловская область;город Нижний Тагил;Нижний Тагил;57.9075;59.97222222222221;Свердловская область, город Нижний Тагил, г. Нижний Тагил
Свердловская область;городской округ «Нижняя Салда»;Нижняя Салда;58.074722222222206;60.7025;Свердловская область, городской округ «Нижняя Салда», г. Нижняя Салда
Свердловская область;городской округ «город Лесной»;Лесной;58.6355555555556;59.7986111111111;Свердловская область, городской округ «город Лесной», г. Лесной
Свердловская область;городской округ Богданович;Богданович;56.7763888888889;62.046388888888906;Свердловская область, городской округ Богданович, г. Богданович
Свердловская область;городской округ Верхний Тагил;Верхний Тагил;57.376388888888904;59.951666666666696;Свердловская область, городской округ Верхний Тагил, г. Верхний Тагил
Свердловская область;городской округ Верхняя Пышма;Верхняя Пышма;56.9758333333333;60.565;Свердловская область, городской округ Верхняя Пышма, г. Верхняя Пышма
Свердловская область;городской округ Верхняя Тура;Верхняя Тура;58.3597222222222;59.8202777777778;Свердловская область, городской округ Верхняя Тура, г. Верхняя Тура
Свердловская область;городской округ Верхотурский;Верхотурье;58.8622222222222;60.8102777777778;Свердловская область, городской округ Верхотурский, г. Верхотурье
Свердловская область;городской округ Дегтярск;Дегтярск;56.6983333333333;60.0866666666667;Свердловская область, городской округ Дегтярск, г. Дегтярск
Свердловская область;городской округ Заречный;Заречный;56.8102777777778;61.3380555555556;Свердловская область, городской округ Заречный, г. Заречный
Свердловская область;городской округ Карпинск;Карпинск;59.7666666666667;60.0011111111111;Свердловская область, городской округ Карпинск, г. Карпинск
Свердловская область;городской округ Краснотурьинск;Краснотурьинск;59.7558333333333;60.2061111111111;Свердловская область, городской округ Краснотурьинск, г. Краснотурьинск
Свердловская область;городской округ Красноуральск;Красноуральск;58.3486111111111;60.0408333333333;Свердловская область, городской округ Красноуральск, г. Красноуральск
Свердловская область;городской округ Красноуфимск;Красноуфимск;56.617777777777796;57.7705555555556;Свердловская область, городской округ Красноуфимск, г. Красноуфимск
Свердловская область;городской округ Первоуральск;Первоуральск;56.9052777777778;59.9433333333333;Свердловская область, городской округ Первоуральск, г. Первоуральск
Свердловская область;городской округ Ревда;Ревда;56.8;59.9086111111111;Свердловская область, городской округ Ревда, г. Ревда
Свердловская область;городской округ Среднеуральск;Среднеуральск;56.9919444444444;60.4772222222222;Свердловская область, городской округ Среднеуральск, г. Среднеуральск
Свердловская область;городской округ Сухой Лог;Сухой Лог;56.904722222222205;62.035;Свердловская область, городской округ Сухой Лог, г. Сухой Лог
Свердловская область;муниципальное образование «город Екатеринбург»;Екатеринбург;56.8386111111111;60.605555555555604;Свердловская область, муниципальное образование «город Екатеринбург», г. Екатеринбург
Севастополь;;Балаклава;44.505;33.5983333333333;Севастополь, г. Балаклава
Севастополь;;Инкерман;44.6144444444444;33.6088888888889;Севастополь, г. Инкерман
Севастополь;город Севастополь;Севастополь;44.616666666666696;33.5255555555556;Севастополь, город Севастополь, г. Севастополь
Смоленская область;Велижский район;Велиж;55.6038888888889;31.197222222222198;Смоленская область, Велижский район, г. Велиж
Смоленская область;Вяземский район;Вязьма;55.2058333333333;34.2980555555556;Смоленская область, Вяземский район, г. Вязьма
Смоленская область;Гагаринский район;Гагарин;55.5533333333333;34.9969444444444;Смоленская область, Гагаринский район, г. Гагарин
Смоленская область;Город Десногорск;Десногорск;54.1463888888889;33.2833333333333;Смоленская область, Город Десногорск, г. Десногорск
Смоленская область;Город Смоленск;Смоленск;54.7941666666667;32.055;Смоленская область, Город Смоленск, г. Смоленск
Смоленская область;Демидовский район;Демидов;55.2644444444444;31.515;Смоленская область, Демидовский район, г. Демидов
Смоленская область;Дорогобужский район;Дорогобуж;54.913888888888906;33.3025;Смоленская область, Дорогобужский район, г. Дорогобуж
Смоленская область;Духовщинский район;Духовщина;55.1911111111111;32.4077777777778;Смоленская область, Духовщинский район, г. Духовщина
Смоленская область;Ельнинский район;Ельня;54.576111111111096;33.1794444444444;Смоленская область, Ельнинский район, г. Ельня
Смоленская область;Починковский район;Починок;54.406388888888905;32.4397222222222;Смоленская область, Починковский район, г. Починок
Смоленская область;Рославльский район;Рославль;53.9472222222222;32.8566666666667;Смоленская область, Рославльский район, г. Рославль
Смоленская область;Руднянский район;Рудня;54.9472222222222;31.091944444444398;Смоленская область, Руднянский район, г. Рудня
Смоленская область;Сафоновский район;Сафоново;55.1069444444444;33.24;Смоленская область, Сафоновский район, г. Сафоново
Смоленская область;Сычёвский район;Сычевка;55.8308333333333;34.2777777777778;Смоленская область, Сычёвский район, г. Сычевка
Смоленская область;Ярцевский район;Ярцево;55.068611111111096;32.6897222222222;Смоленская область, Ярцевский район, г. Ярцево
Ставропольский край;Благодарненский район;Благодарный;45.0991666666667;43.4305555555556;Ставропольский край, Благодарненский район, г. Благодарный
Ставропольский край;Будённовский район;Буденновск;44.7816666666667;44.165;Ставропольский край, Будённовский район, г. Буденновск
Ставропольский край;;Георгиевск;44.148611111111094;43.4738888888889;Ставропольский край, г. Георгиевск
Ставропольский край;Город-курорт Ессентуки;Ессентуки;44.0444444444444;42.8588888888889;Ставропольский край, Город-курорт Ессентуки, г. Ессентуки
Ставропольский край;Город-курорт Железноводск;Железноводск;44.1319444444444;43.0305555555556;Ставропольский край, Город-курорт Железноводск, г. Железноводск
Ставропольский край;Город-курорт Кисловодск;Кисловодск;43.9052777777778;42.716666666666704;Ставропольский край, Город-курорт Кисловодск, г. Кисловодск
Ставропольский край;Город-курорт Пятигорск;Пятигорск;44.0397222222222;43.070833333333304;Ставропольский край, Город-курорт Пятигорск, г. Пятигорск
Ставропольский край;Изобильненский район;Изобильный;45.3686111111111;41.708611111111104;Ставропольский край, Изобильненский район, г. Изобильный
Ставропольский край;Ипатовский район;Ипатово;45.7183333333333;42.8969444444444;Ставропольский край, Ипатовский район, г. Ипатово
Ставропольский край;Кировский район;Новопавловск;43.9575;43.6319444444444;Ставропольский край, Кировский район, г. Новопавловск
Ставропольский край;;Лермонтов;44.10527777777779;42.973055555555604;Ставропольский край, г. Лермонтов
Ставропольский край;Минераловодский городской округ;Минеральные Воды;44.2088888888889;43.1383333333333;Ставропольский край, Минераловодский городской округ, г. Минеральные Воды
Ставропольский край;;Невинномысск;44.6383333333333;41.9361111111111;Ставропольский край, г. Невинномысск
Ставропольский край;Нефтекумский район;Нефтекумск;44.754444444444395;44.9866666666667;Ставропольский край, Нефтекумский район, г. Нефтекумск
Ставропольский край;Новоалександровский район;Новоалександровск;45.493333333333304;41.21527777777779;Ставропольский край, Новоалександровский район, г. Новоалександровск
Ставропольский край;Петровский район;Светлоград;45.328611111111094;42.856666666666705;Ставропольский край, Петровский район, г. Светлоград
Ставропольский край;Советский район;Зеленокумск;44.4033333333333;43.8841666666667;Ставропольский край, Советский район, г. Зеленокумск
Ставропольский край;;Ставрополь;45.0444444444444;41.9691666666667;Ставропольский край, г. Ставрополь
Ставропольский край;Шпаковский район;Михайловск;45.129722222222206;42.0288888888889;Ставропольский край, Шпаковский район, г. Михайловск
Тамбовская область;Город Кирсанов;Кирсанов;52.6505555555556;42.7286111111111;Тамбовская область, Город Кирсанов, г. Кирсанов
Тамбовская область;Город Котовск;Котовск;52.5930555555556;41.5058333333333;Тамбовская область, Город Котовск, г. Котовск
Тамбовская область;Город Мичуринск;Мичуринск;52.8938888888889;40.4980555555556;Тамбовская область, Город Мичуринск, г. Мичуринск
Тамбовская область;Город Моршанск;Моршанск;53.443611111111096;41.8116666666667;Тамбовская область, Город Моршанск, г. Моршанск
Тамбовская область;Город Рассказово;Рассказово;52.6538888888889;41.8741666666667;Тамбовская область, Город Рассказово, г. Рассказово
Тамбовская область;Город Тамбов;Тамбов;52.72972222222221;41.4486111111111;Тамбовская область, Город Тамбов, г. Тамбов
Тамбовская область;Город Уварово;Уварово;51.9769444444444;42.2530555555556;Тамбовская область, Город Уварово, г. Уварово
Тамбовская область;Жердевский район;Жердевка;51.842222222222205;41.4616666666667;Тамбовская область, Жердевский район, г. Жердевка
Тверская область;Андреапольский район;Андреаполь;56.6508333333333;32.261944444444396;Тверская область, Андреапольский район, г. Андреаполь
Тверская область;Бежецкий район;Бежецк;57.785555555555604;36.6938888888889;Тверская область, Бежецкий район, г. Бежецк
Тверская область;Бельский район;Белый;55.8338888888889;32.9388888888889;Тверская область, Бельский район, г. Белый
Тверская область;Бологовский район;Бологое;57.8855555555556;34.0538888888889;Тверская область, Бологовский район, г. Бологое
Тверская область;Весьегонский район;Весьегонск;58.6583333333333;37.2591666666667;Тверская область, Весьегонский район, г. Весьегонск
Тверская область;Город Вышний Волочёк;Вышний Волочек;57.5683333333333;34.5402777777778;Тверская область, Город Вышний Волочёк, г. Вышний Волочек
Тверская область;Город Кимры;Кимры;56.8733333333333;37.355555555555604;Тверская область, Город Кимры, г. Кимры
Тверская область;Город Ржев;Ржев;56.2627777777778;34.3291666666667;Тверская область, Город Ржев, г. Ржев
Тверская область;Город Тверь;Тверь;56.858611111111095;35.9208333333333;Тверская область, Город Тверь, г. Тверь
Тверская область;Город Торжок;Торжок;57.0413888888889;34.9602777777778;Тверская область, Город Торжок, г. Торжок
Тверская область;Западнодвинский район;Западная Двина;56.2580555555556;32.078333333333305;Тверская область, Западнодвинский район, г. Западная Двина
Тверская область;Зубцовский район;Зубцов;56.1761111111111;34.5825;Тверская область, Зубцовский район, г. Зубцов
Тверская область;Калязинский район;Калязин;57.2402777777778;37.855;Тверская область, Калязинский район, г. Калязин
Тверская область;Кашинский район;Кашин;57.3583333333333;37.613333333333294;Тверская область, Кашинский район, г. Кашин
Тверская область;Конаковский район;Конаково;56.7133333333333;36.7794444444444;Тверская область, Конаковский район, г. Конаково
Тверская область;Краснохолмский район;Красный Холм;58.0572222222222;37.1125;Тверская область, Краснохолмский район, г. Красный Холм
Тверская область;Кувшиновский район;Кувшиново;57.0263888888889;34.1675;Тверская область, Кувшиновский район, г. Кувшиново
Тверская область;Лихославльский район;Лихославль;57.122222222222206;35.4669444444444;Тверская область, Лихославльский район, г. Лихославль
Тверская область;Нелидовский район;Нелидово;56.2233333333333;32.7766666666667;Тверская область, Нелидовский район, г. Нелидово
Тверская область;Осташковский район;Осташков;57.1458333333333;33.1116666666667;Тверская область, Осташковский район, г. Осташков
Тверская область;Старицкий район;Старица;56.501388888888904;34.933611111111105;Тверская область, Старицкий район, г. Старица
Тверская область;Торопецкий район;Торопец;56.5011111111111;31.6355555555556;Тверская область, Торопецкий район, г. Торопец
Тверская область;Удомельский район;Удомля;57.8766666666667;35.005;Тверская область, Удомельский район, г. Удомля
Томская область;Асиновский район;Асино;56.9908333333333;86.17638888888891;Томская область, Асиновский район, г. Асино
Томская область;ЗАТО город Северск;Северск;56.6033333333333;84.8808333333333;Томская область, ЗАТО город Северск, г. Северск
Томская область;;Кедровый;57.5641666666667;79.5625;Томская область, г. Кедровый
Томская область;Колпашевский район;Колпашево;58.3113888888889;82.9027777777778;Томская область, Колпашевский район, г. Колпашево
Томская область;;Стрежевой;60.7327777777778;77.6038888888889;Томская область, г. Стрежевой
Томская область;;Томск;56.4886111111111;84.9522222222222;Томская область, г. Томск
Тульская область;Белёвский район;Белев;53.8113888888889;36.13;Тульская область, Белёвский район, г. Белев
Тульская область;Богородицкий район;Богородицк;53.77;38.1225;Тульская область, Богородицкий район, г. Богородицк
Тульская область;Венёвский район;Венев;54.3541666666667;38.2644444444444;Тульская область, Венёвский район, г. Венев
Тульская область;Город Алексин;Алексин;54.502777777777794;37.066666666666706;Тульская область, Город Алексин, г. Алексин
Тульская область;Город Донской;Донской;53.9677777777778;38.3372222222222;Тульская область, Город Донской, г. Донской
Тульская область;Город Ефремов;Ефремов;53.1419444444444;38.1166666666667;Тульская область, Город Ефремов, г. Ефремов
Тульская область;Город Новомосковск;Новомосковск;54.0111111111111;38.290833333333296;Тульская область, Город Новомосковск, г. Новомосковск
Тульская область;Город Новомосковск;Сокольники;54.0688888888889;38.4786111111111;Тульская область, Город Новомосковск, г. Сокольники
Тульская область;Город Тула;Тула;54.1938888888889;37.6158333333333;Тульская область, Город Тула, г. Тула
Тульская область;Кимовский район;Кимовск;53.9697222222222;38.5380555555556;Тульская область, Кимовский район, г. Кимовск
Тульская область;Киреевский район;Болохово;54.08222222222221;37.8266666666667;Тульская область, Киреевский район, г. Болохово
Тульская область;Киреевский район;Киреевск;53.9319444444444;37.9222222222222;Тульская область, Киреевский район, г. Киреевск
Тульская область;Киреевский район;Липки;53.9416666666667;37.7019444444444;Тульская область, Киреевский район, г. Липки
Тульская область;Плавский район;Плавск;53.709722222222204;37.2863888888889;Тульская область, Плавский район, г. Плавск
Тульская область;Суворовский район;Суворов;54.1227777777778;36.5;Тульская область, Суворовский район, г. Суворов
Тульская область;Суворовский район;Чекалин;54.0986111111111;36.2475;Тульская область, Суворовский район, г. Чекалин
Тульская область;Узловский район;Узловая;53.9786111111111;38.160833333333294;Тульская область, Узловский район, г. Узловая
Тульская область;Щёкинский район;Советск;53.938888888888904;37.6316666666667;Тульская область, Щёкинский район, г. Советск
Тульская область;Щёкинский район;Щекино;54.0022222222222;37.5175;Тульская область, Щёкинский район, г. Щекино
Тульская область;Ясногорский район;Ясногорск;54.4794444444444;37.6897222222222;Тульская область, Ясногорский район, г. Ясногорск
Тюменская область;Заводоуковский район;Заводоуковск;56.500833333333304;66.5483333333333;Тюменская область, Заводоуковский район, г. Заводоуковск
Тюменская область;;Ишим;56.110833333333304;69.4733333333333;Тюменская область, г. Ишим
Тюменская область;;Тобольск;58.201666666666696;68.25388888888891;Тюменская область, г. Тобольск
Тюменская область;;Тюмень;57.1536111111111;65.54222222222221;Тюменская область, г. Тюмень
Тюменская область;;Ялуторовск;56.655;66.3127777777778;Тюменская область, г. Ялуторовск
Удмуртская республика;;Воткинск;57.0525;53.9905555555556;Удмуртская республика, г. Воткинск
Удмуртская республика;;Глазов;58.14;52.6463888888889;Удмуртская республика, г. Глазов
Удмуртская республика;;Ижевск;56.849722222222205;53.20722222222221;Удмуртская республика, г. Ижевск
Удмуртская республика;Камбарский;Камбарка;56.2652777777778;54.1944444444444;Удмуртская республика, Камбарский, г. Камбарка
Удмуртская республика;;Можга;56.4427777777778;52.2138888888889;Удмуртская республика, г. Можга
Удмуртская республика;;Сарапул;56.4772222222222;53.819166666666696;Удмуртская республика, г. Сарапул
Ульяновская область;Барышский район;Барыш;53.6533333333333;47.1180555555556;Ульяновская область, Барышский район, г. Барыш
Ульяновская область;;Димитровград;54.218888888888905;49.6038888888889;Ульяновская область, г. Димитровград
Ульяновская область;Инзенский район;Инза;53.8580555555556;46.357222222222205;Ульяновская область, Инзенский район, г. Инза
Ульяновская область;;Новоульяновск;54.14472222222221;48.391111111111094;Ульяновская область, г. Новоульяновск
Ульяновская область;Сенгилеевский район;Сенгилей;53.9555555555556;48.8072222222222;Ульяновская область, Сенгилеевский район, г. Сенгилей
Ульяновская область;;Ульяновск;54.3125;48.3955555555556;Ульяновская область, г. Ульяновск
Хабаровский край;Амурский;Амурск;50.2344444444444;136.879166666667;Хабаровский край, Амурский, г. Амурск
Хабаровский край;Бикинский;Бикин;46.818611111111096;134.255;Хабаровский край, Бикинский, г. Бикин
Хабаровский край;;Вяземский;47.53527777777779;134.755277777778;Хабаровский край, г. Вяземский
Хабаровский край;Николаевский;Николаевск-на-Амуре;53.1461111111111;140.711111111111;Хабаровский край, Николаевский, г. Николаевск-на-Амуре
Хабаровский край;Советско-Гаванский;Советская Гавань;48.9663888888889;140.285;Хабаровский край, Советско-Гаванский, г. Советская Гавань
Хабаровский край;город Комсомольск-на-Амуре;Комсомольск-на-Амуре;50.55;137.00805555555598;Хабаровский край, город Комсомольск-на-Амуре, г. Комсомольск-на-Амуре
Хабаровский край;город Хабаровск;Хабаровск;48.4725;135.057777777778;Хабаровский край, город Хабаровск, г. Хабаровск
Ханты-Мансийский автономный округ - Югра;;Когалым;62.2638888888889;74.4827777777778;Ханты-Мансийский автономный округ - Югра, г. Когалым
Ханты-Мансийский автономный округ - Югра;;Лангепас;61.2536111111111;75.1808333333333;Ханты-Мансийский автономный округ - Югра, г. Лангепас
Ханты-Мансийский автономный округ - Югра;;Мегион;61.0319444444444;76.1025;Ханты-Мансийский автономный округ - Югра, г. Мегион
Ханты-Мансийский автономный округ - Югра;;Нефтеюганск;61.099722222222205;72.6033333333333;Ханты-Мансийский автономный округ - Югра, г. Нефтеюганск
Ханты-Мансийский автономный округ - Югра;;Нижневартовск;60.9397222222222;76.56972222222221;Ханты-Мансийский автономный округ - Югра, г. Нижневартовск
Ханты-Мансийский автономный округ - Югра;;Нягань;62.1455555555556;65.3944444444444;Ханты-Мансийский автономный округ - Югра, г. Нягань
Ханты-Мансийский автономный округ - Югра;;Покачи;61.7422222222222;75.5941666666667;Ханты-Мансийский автономный округ - Югра, г. Покачи
Ханты-Мансийский автономный округ - Югра;;Пыть-Ях;60.758611111111094;72.8363888888889;Ханты-Мансийский автономный округ - Югра, г. Пыть-Ях
Ханты-Мансийский автономный округ - Югра;;Радужный;62.1341666666667;77.4583333333333;Ханты-Мансийский автономный округ - Югра, г. Радужный
Ханты-Мансийский автономный округ - Югра;Советский район;Советский;61.3697222222222;63.5605555555556;Ханты-Мансийский автономный округ - Югра, Советский район, г. Советский
Ханты-Мансийский автономный округ - Югра;;Сургут;61.2541666666667;73.3961111111111;Ханты-Мансийский автономный округ - Югра, г. Сургут
Ханты-Мансийский автономный округ - Югра;Сургутский район;Лянтор;61.639166666666696;72.17944444444441;Ханты-Мансийский автономный округ - Югра, Сургутский район, г. Лянтор
Ханты-Мансийский автономный округ - Югра;;Урай;60.129722222222206;64.8038888888889;Ханты-Мансийский автономный округ - Югра, г. Урай
Ханты-Мансийский автономный округ - Югра;;Ханты-Мансийск;61.0025;69.0183333333333;Ханты-Мансийский автономный округ - Югра, г. Ханты-Мансийск
Ханты-Мансийский автономный округ - Югра;;Югорск;61.315;63.331944444444396;Ханты-Мансийский автономный округ - Югра, г. Югорск
Челябинская область;Ашинский район;Аша;54.9905555555556;57.2783333333333;Челябинская область, Ашинский район, г. Аша
Челябинская область;Ашинский район;Миньяр;55.070833333333304;57.548333333333304;Челябинская область, Ашинский район, г. Миньяр
Челябинская область;Ашинский район;Сим;54.9908333333333;57.69;Челябинская область, Ашинский район, г. Сим
Челябинская область;Верхнеуральский район;Верхнеуральск;53.8761111111111;59.2169444444444;Челябинская область, Верхнеуральский район, г. Верхнеуральск
Челябинская область;Верхнеуфалейский;Верхний Уфалей;56.0486111111111;60.2319444444444;Челябинская область, Верхнеуфалейский, г. Верхний Уфалей
Челябинская область;Еманжелинский район;Еманжелинск;54.7522222222222;61.317222222222206;Челябинская область, Еманжелинский район, г. Еманжелинск
Челябинская область;Златоустовский;Златоуст;55.171388888888906;59.672777777777796;Челябинская область, Златоустовский, г. Златоуст
Челябинская область;Карабашский;Карабаш;55.485277777777796;60.2361111111111;Челябинская область, Карабашский, г. Карабаш
Челябинская область;Карталинский район;Карталы;53.053611111111096;60.6477777777778;Челябинская область, Карталинский район, г. Карталы
Челябинская область;Каслинский район;Касли;55.886944444444396;60.7422222222222;Челябинская область, Каслинский район, г. Касли
